init_node,term_node,a0,a1
440,612,2.7335192,9.375000000000001e-15
440,613,1.9145067999999998,9.375000000000001e-15
441,426,4.9961032,2.4000000000000005e-16
441,440,2.7276304,2.4000000000000005e-16
441,591,3.2648487999999998,1.157407407407407e-16
441,596,0.7723892,1.157407407407407e-16
442,443,3.7471479999999997,9.995835068721369e-16
442,898,6.7400376,2.4000000000000003e-12
442,899,2.841776,2.4000000000000003e-12
442,929,7.625272,9.995835068721369e-16
443,442,3.7471479999999997,9.995835068721369e-16
443,444,4.6311524,9.995835068721369e-16
443,897,1.3403892,2.4000000000000003e-12
443,898,4.1328656,2.4000000000000003e-12
444,443,4.6311524,9.995835068721369e-16
444,445,5.2171736,9.995835068721369e-16
445,444,5.2171736,9.995835068721369e-16
445,446,6.542461599999999,9.995835068721369e-16
445,885,6.5594576,1.5000000000000002e-13
445,886,1.1156992000000001,1.5000000000000002e-13
446,445,6.542461599999999,9.995835068721369e-16
446,447,6.031509600000001,9.995835068721369e-16
446,858,2.4667528,2.87352881311287e-17
446,859,5.3997876,2.87352881311287e-17
447,446,6.031509600000001,9.995835068721369e-16
447,448,4.152896,9.995835068721369e-16
447,848,5.742534,5.859375000000001e-16
447,849,1.956474,5.859375000000001e-16
448,447,4.152896,9.995835068721369e-16
448,449,3.3995599999999997,2.4000000000000005e-16
448,664,2.8900979999999996,9.995835068721369e-16
448,665,1.1962796,9.995835068721369e-16
449,448,3.3995599999999997,2.4000000000000005e-16
449,450,2.0732,2.4000000000000005e-16
449,662,3.0153448000000003,9.375000000000001e-15
449,663,1.43728,9.375000000000001e-15
450,449,2.0732,2.4000000000000005e-16
450,451,1.4923891999999999,2.4000000000000005e-16
450,453,4.7222371999999995,2.4000000000000005e-16
450,508,3.940782,2.4000000000000005e-16
451,450,1.4923891999999999,2.4000000000000005e-16
451,452,2.260038,2.4000000000000005e-16
451,654,1.8902608,2.4000000000000005e-16
451,655,2.529104,2.4000000000000005e-16
452,451,2.260038,2.4000000000000005e-16
452,525,2.4062672,2.4000000000000005e-16
452,652,2.256474,6.247396917950855e-17
452,654,2.3253868,6.247396917950855e-17
453,450,4.7222371999999995,2.4000000000000005e-16
453,454,10.6353244,9.995835068721369e-16
453,650,2.9248064,2.4000000000000003e-12
453,841,1.509784,2.4000000000000003e-12
454,453,10.6353244,9.995835068721369e-16
454,455,3.3499576,9.995835068721369e-16
454,838,2.009478,1.8518518518518513e-15
454,840,2.4981244,1.8518518518518513e-15
455,454,3.3499576,9.995835068721369e-16
455,456,2.8171456000000004,9.995835068721369e-16
455,833,2.7858172000000003,1.8518518518518513e-15
455,835,2.8973764,1.8518518518518513e-15
456,455,2.8171456000000004,9.995835068721369e-16
456,457,3.0573716,9.995835068721369e-16
456,834,2.0887632,1.639232292876169e-16
456,836,2.4553868000000003,1.639232292876169e-16
457,456,3.0573716,9.995835068721369e-16
457,458,1.5632991999999999,9.995835068721369e-16
457,829,3.7720244,1.5000000000000002e-13
457,831,0.7472799999999999,1.5000000000000002e-13
458,457,1.5632991999999999,9.995835068721369e-16
458,459,1.484832,2.4000000000000005e-16
458,467,5.394692,9.995835068721369e-16
458,468,3.0335516,9.995835068721369e-16
459,458,1.484832,2.4000000000000005e-16
459,460,4.8618724,9.995835068721369e-16
459,832,1.3209488,9.375000000000001e-15
459,845,7.8655232,9.375000000000001e-15
460,459,4.8618724,9.995835068721369e-16
460,461,6.571378,9.995835068721369e-16
460,872,6.0522032,9.995835068721369e-16
460,875,2.2539876,9.995835068721369e-16
461,460,6.571378,9.995835068721369e-16
461,462,5.62189,9.995835068721369e-16
461,874,2.4471416,9.375000000000001e-15
461,877,6.02747,9.375000000000001e-15
462,461,5.62189,9.995835068721369e-16
462,873,3.5804432000000004,2.962962962962962e-14
462,876,4.45961,2.962962962962962e-14
462,927,8.089072,9.995835068721369e-16
463,464,4.0665287999999995,9.995835068721369e-16
463,928,16.626160000000002,9.995835068721369e-16
464,463,4.0665287999999995,9.995835068721369e-16
464,465,7.5223296,9.995835068721369e-16
464,883,4.0315216,9.375000000000001e-15
464,884,3.3144660000000004,9.375000000000001e-15
465,464,7.5223296,9.995835068721369e-16
465,466,5.980114,9.995835068721369e-16
465,862,4.6789704,9.995835068721369e-16
465,881,2.5417276,9.995835068721369e-16
466,465,5.980114,9.995835068721369e-16
466,467,5.559412,9.995835068721369e-16
466,855,1.7541356,2.4000000000000005e-16
466,862,5.5588812,2.4000000000000005e-16
467,458,5.394692,9.995835068721369e-16
467,466,5.559412,9.995835068721369e-16
467,845,2.1781783999999997,3.840000000000001e-15
467,855,6.0316928,3.840000000000001e-15
468,458,3.0335516,9.995835068721369e-16
468,469,3.0473716,9.995835068721369e-16
468,829,1.3966436,3.840000000000001e-15
468,830,2.9102636,3.840000000000001e-15
469,468,3.0473716,9.995835068721369e-16
469,470,2.8477536,9.995835068721369e-16
469,819,0.3663928,1.8518518518518513e-15
469,824,4.1516459999999995,1.8518518518518513e-15
470,469,2.8477536,9.995835068721369e-16
470,471,4.2857764000000005,9.995835068721369e-16
470,817,0.7645216,1.5000000000000002e-13
470,822,3.4878384,1.5000000000000002e-13
471,470,4.2857764000000005,9.995835068721369e-16
471,472,3.0469036,9.995835068721369e-16
471,815,3.9696876,1.8518518518518513e-15
471,816,0.6362796,1.8518518518518513e-15
472,471,3.0469036,9.995835068721369e-16
472,473,1.812208,2.4000000000000005e-16
472,813,1.4648488,1.8518518518518513e-15
472,815,2.277844,1.8518518518518513e-15
473,472,1.812208,2.4000000000000005e-16
473,474,3.3495848,2.4000000000000005e-16
473,475,3.286942,2.4000000000000005e-16
473,707,4.544087599999999,1.5000000000000002e-13
473,813,1.469784,1.5000000000000002e-13
474,473,3.3495848,2.4000000000000005e-16
474,538,3.4396595999999997,2.4000000000000005e-16
474,701,1.7628268,9.995835068721369e-16
474,706,2.5465268,9.995835068721369e-16
475,473,3.286942,2.4000000000000005e-16
475,476,1.7411463999999999,2.4000000000000005e-16
475,706,3.1807812,9.995835068721369e-16
475,707,1.7871244,9.995835068721369e-16
476,475,1.7411463999999999,2.4000000000000005e-16
476,477,3.8453483999999998,2.4000000000000005e-16
476,705,2.1113616,9.995835068721369e-16
476,707,2.8373764,9.995835068721369e-16
477,476,3.8453483999999998,2.4000000000000005e-16
477,478,2.6218815999999996,8.403067119498618e-17
477,503,0.91172,8.403067119498618e-17
477,504,0.9849355999999999,8.403067119498618e-17
478,477,2.6218815999999996,8.403067119498618e-17
478,479,3.360774,8.403067119498618e-17
478,633,1.9888388,1.639232292876169e-16
478,703,2.7425592,1.639232292876169e-16
479,478,3.360774,8.403067119498618e-17
479,480,1.3669344,8.403067119498618e-17
479,629,2.2095184000000003,1.8518518518518513e-15
479,693,1.9185796,1.8518518518518513e-15
480,479,1.3669344,8.403067119498618e-17
480,481,1.4617604,2.4000000000000005e-16
480,483,1.7409999999999999,2.4000000000000005e-16
480,484,2.2020524,2.4000000000000005e-16
480,486,2.1057971999999996,8.403067119498618e-17
481,480,1.4617604,2.4000000000000005e-16
481,482,0.55952,2.4000000000000005e-16
481,483,1.7139875999999998,8.403067119498618e-17
481,691,2.512366,8.403067119498618e-17
482,481,0.55952,2.4000000000000005e-16
483,480,1.7409999999999999,2.4000000000000005e-16
483,481,1.7139875999999998,8.403067119498618e-17
483,539,3.4530932,2.4000000000000005e-16
483,693,0.52728,8.403067119498618e-17
484,480,2.2020524,2.4000000000000005e-16
484,485,3.3795848,2.4000000000000005e-16
484,627,2.0494436,1.157407407407407e-16
484,629,3.7111464,1.157407407407407e-16
485,484,3.3795848,2.4000000000000005e-16
485,489,2.7576,2.4000000000000005e-16
485,626,1.7502532,8.403067119498618e-17
485,628,2.89456,8.403067119498618e-17
486,480,2.1057971999999996,8.403067119498618e-17
486,535,0.3000604,8.403067119498618e-17
486,627,2.3041356000000004,8.403067119498618e-17
486,691,2.4426824,8.403067119498618e-17
487,488,2.746156,2.4000000000000005e-16
487,535,4.2598484,8.403067119498618e-17
487,681,1.4256992000000002,1.8518518518518513e-15
487,682,3.1002636,1.8518518518518513e-15
488,405,1.048114,2.4000000000000005e-16
488,487,2.746156,2.4000000000000005e-16
488,680,3.0618492,3.840000000000001e-15
488,682,2.8106096,3.840000000000001e-15
489,485,2.7576,2.4000000000000005e-16
489,490,1.099116,8.403067119498618e-17
489,630,2.7490136,9.995835068721369e-16
489,631,4.30076,9.995835068721369e-16
490,489,1.099116,8.403067119498618e-17
490,491,2.7059387999999998,8.403067119498618e-17
490,557,3.6874168,2.4000000000000005e-16
490,631,3.8479384,2.4000000000000005e-16
491,490,2.7059387999999998,8.403067119498618e-17
491,492,2.9453728,8.403067119498618e-17
491,558,3.2938688000000003,8.403067119498618e-17
491,559,0.6294828,8.403067119498618e-17
492,491,2.9453728,8.403067119498618e-17
492,493,1.4097204,8.403067119498618e-17
492,561,3.1778739999999996,2.286236854138089e-17
492,562,0.5194828,2.286236854138089e-17
493,492,1.4097204,8.403067119498618e-17
493,494,2.316384,8.403067119498618e-17
493,497,1.9963316,8.403067119498618e-17
493,562,1.2830188,3.393276505377637e-18
493,564,1.4431188000000001,3.393276505377637e-18
494,493,2.316384,8.403067119498618e-17
494,495,2.9135204,2.286236854138089e-17
494,561,1.0269508,1.5000000000000003e-17
494,563,2.4181784,1.5000000000000003e-17
495,494,2.9135204,2.286236854138089e-17
495,496,2.6549096,2.286236854138089e-17
495,551,4.8207848,6.247396917950855e-17
495,560,0.9645216,6.247396917950855e-17
496,436,1.058114,2.286236854138089e-17
496,495,2.6549096,2.286236854138089e-17
496,553,1.3587628,1.157407407407407e-16
496,556,3.749344,1.157407407407407e-16
497,493,1.9963316,8.403067119498618e-17
497,498,0.683148,8.403067119498618e-17
498,497,0.683148,8.403067119498618e-17
498,499,1.3903020000000001,2.4000000000000005e-16
498,533,1.6591040000000001,8.403067119498618e-17
499,498,1.3903020000000001,2.4000000000000005e-16
499,500,2.9442367999999997,2.4000000000000005e-16
499,567,1.621,6.144000000000002e-18
499,569,2.3619792,6.144000000000002e-18
500,499,2.9442367999999997,2.4000000000000005e-16
500,501,3.7423235999999998,2.4000000000000005e-16
500,566,1.8817276,3.6579789666209426e-16
500,570,1.38684,3.6579789666209426e-16
501,500,3.7423235999999998,2.4000000000000005e-16
501,502,3.6176752000000003,2.4000000000000005e-16
501,571,2.5349912000000003,1.639232292876169e-16
501,636,0.6626824,1.639232292876169e-16
502,501,3.6176752000000003,2.4000000000000005e-16
502,503,4.003198,8.403067119498618e-17
502,632,1.7356992,2.962962962962962e-14
502,634,3.97344,2.962962962962962e-14
503,477,0.91172,8.403067119498618e-17
503,502,4.003198,8.403067119498618e-17
503,504,0.53464,6.247396917950855e-17
503,633,3.6220244,6.247396917950855e-17
504,477,0.9849355999999999,8.403067119498618e-17
504,503,0.53464,6.247396917950855e-17
504,505,3.6391356,8.403067119498618e-17
504,635,0.4784552,6.247396917950855e-17
505,504,3.6391356,8.403067119498618e-17
505,506,2.509352,8.403067119498618e-17
505,634,1.5517623999999999,1.157407407407407e-16
505,639,2.475694,1.157407407407407e-16
506,505,2.509352,8.403067119498618e-17
506,507,4.0632136,2.4000000000000005e-16
506,639,1.8345068,2.4000000000000005e-16
506,644,2.6865267999999998,2.4000000000000005e-16
507,506,4.0632136,2.4000000000000005e-16
507,508,8.142956,2.4000000000000005e-16
507,578,8.2962628,2.962962962962962e-14
507,646,1.520912,2.962962962962962e-14
508,450,3.940782,2.4000000000000005e-16
508,507,8.142956,2.4000000000000005e-16
508,509,2.4856792000000003,2.4000000000000005e-16
509,508,2.4856792000000003,2.4000000000000005e-16
509,510,3.3595848000000004,2.4000000000000005e-16
509,659,0.6339876,2.4000000000000005e-16
509,667,5.136474,2.4000000000000005e-16
510,509,3.3595848000000004,2.4000000000000005e-16
510,511,0.30976,2.4000000000000005e-16
510,658,0.4119792,5.859375000000001e-16
510,666,4.1688172,5.859375000000001e-16
511,510,0.30976,2.4000000000000005e-16
511,512,2.29296,2.4000000000000005e-16
511,521,3.234706,2.4000000000000005e-16
511,522,4.8708696,2.4000000000000005e-16
512,511,2.29296,2.4000000000000005e-16
512,513,3.8671836,2.4000000000000005e-16
512,661,0.6239876,9.375000000000001e-15
512,670,7.6168576,9.375000000000001e-15
513,512,3.8671836,2.4000000000000005e-16
513,514,5.505444,2.4000000000000005e-16
513,902,3.7156067999999998,9.995835068721369e-16
513,905,9.355924,9.995835068721369e-16
514,513,5.505444,2.4000000000000005e-16
514,515,4.591114,2.4000000000000005e-16
514,903,2.7125092,1.8518518518518513e-15
514,905,11.5386772,1.8518518518518513e-15
515,514,4.591114,2.4000000000000005e-16
515,516,5.981507199999999,2.4000000000000005e-16
515,534,1.6698172,9.995835068721369e-16
515,544,0.30219999999999997,9.995835068721369e-16
515,932,6.347703999999999,2.4000000000000005e-16
516,515,5.981507199999999,2.4000000000000005e-16
516,517,6.3335312,9.995835068721369e-16
516,903,9.248550000000002,1.157407407407407e-16
516,906,1.6647924,1.157407407407407e-16
517,516,6.3335312,9.995835068721369e-16
517,518,6.9276408,9.995835068721369e-16
517,908,2.6156992,3.840000000000001e-15
517,909,4.562533999999999,3.840000000000001e-15
518,517,6.9276408,9.995835068721369e-16
518,911,5.405092799999999,9.995835068721369e-16
518,912,1.7266456,9.995835068721369e-16
518,930,10.854232,9.995835068721369e-16
519,520,0.77728,2.4000000000000005e-16
519,521,2.8203076,2.4000000000000005e-16
519,668,0.6542276,9.375000000000001e-15
519,670,3.2684192000000003,9.375000000000001e-15
520,519,0.77728,2.4000000000000005e-16
521,511,3.234706,2.4000000000000005e-16
521,519,2.8203076,2.4000000000000005e-16
521,666,0.58172,2.962962962962962e-14
521,670,4.0391200000000005,2.962962962962962e-14
522,511,4.8708696,2.4000000000000005e-16
522,523,7.5381887999999995,2.4000000000000005e-16
523,522,7.5381887999999995,2.4000000000000005e-16
523,530,2.32296,2.4000000000000005e-16
523,545,0.12244,2.4000000000000005e-16
524,525,3.3577788,2.4000000000000005e-16
524,545,4.5686,2.4000000000000005e-16
524,578,4.7798272,1.639232292876169e-16
524,647,1.6120932000000001,1.639232292876169e-16
525,452,2.4062672,2.4000000000000005e-16
525,524,3.3577788,2.4000000000000005e-16
525,652,2.6126823999999997,2.4000000000000005e-16
525,657,2.5995184,2.4000000000000005e-16
526,527,6.224734,9.995835068721369e-16
526,528,10.1837976,2.4000000000000005e-16
526,541,0.4575952,9.995835068721369e-16
526,546,3.347526,9.995835068721369e-16
527,526,6.224734,9.995835068721369e-16
527,542,0.6745216,9.995835068721369e-16
527,543,4.1164812,9.995835068721369e-16
527,546,4.3698712,9.995835068721369e-16
528,526,10.1837976,2.4000000000000005e-16
528,529,1.4822184,8.403067119498618e-17
528,573,5.7656592,5.859375000000001e-16
528,575,0.9258436,5.859375000000001e-16
529,528,1.4822184,8.403067119498618e-17
529,530,2.1257971999999996,8.403067119498618e-17
529,531,1.2649911999999999,8.403067119498618e-17
530,523,2.32296,2.4000000000000005e-16
530,529,2.1257971999999996,8.403067119498618e-17
530,575,2.8406036,2.4000000000000005e-16
530,577,2.842736,2.4000000000000005e-16
531,529,1.2649911999999999,8.403067119498618e-17
531,532,1.7061199999999999,8.403067119498618e-17
531,573,3.4497839999999997,9.995835068721369e-16
531,574,3.0399828,9.995835068721369e-16
532,531,1.7061199999999999,8.403067119498618e-17
532,533,1.5588608,8.403067119498618e-17
532,569,3.0082032,2.4000000000000005e-16
532,574,2.2983636,2.4000000000000005e-16
533,498,1.6591040000000001,8.403067119498618e-17
533,532,1.5588608,8.403067119498618e-17
533,568,1.319568,2.4000000000000005e-16
533,569,3.01416,2.4000000000000005e-16
534,515,1.6698172,9.995835068721369e-16
534,543,3.4282584000000003,9.995835068721369e-16
534,933,6.2043048,9.995835068721369e-16
535,438,8.4536388,8.403067119498618e-17
535,486,0.3000604,8.403067119498618e-17
535,487,4.2598484,8.403067119498618e-17
536,438,2.18437,2.4000000000000005e-16
536,537,3.3479304,2.4000000000000005e-16
536,615,1.5899136,9.375000000000001e-15
537,399,4.4373752,2.4000000000000005e-16
537,536,3.3479304,2.4000000000000005e-16
537,608,3.41772,1.639232292876169e-16
537,610,0.8348832,1.639232292876169e-16
538,409,1.5263316,2.4000000000000005e-16
538,474,3.4396595999999997,2.4000000000000005e-16
538,699,0.4784552,3.6621093750000004e-17
538,704,4.314973999999999,3.6621093750000004e-17
539,409,2.9621892,2.4000000000000005e-16
539,483,3.4530932,2.4000000000000005e-16
539,694,0.666038,2.4000000000000005e-16
539,704,4.9656784,2.4000000000000005e-16
540,438,1.7402636,9.995835068721369e-16
540,583,0.5896840000000001,1.8518518518518513e-15
540,622,1.83184,1.8518518518518513e-15
541,526,0.4575952,9.995835068721369e-16
541,582,5.8765339999999995,3.840000000000001e-15
541,902,8.1709056,3.840000000000001e-15
542,527,0.6745216,9.995835068721369e-16
542,902,4.2966456,1.234053712187823e-17
542,903,6.3085192,1.234053712187823e-17
543,527,4.1164812,9.995835068721369e-16
543,534,3.4282584000000003,9.995835068721369e-16
543,903,1.4362731999999998,9.995835068721369e-16
544,515,0.30219999999999997,9.995835068721369e-16
544,903,5.5213072,2.4000000000000005e-16
544,904,3.3507812,2.4000000000000005e-16
545,523,0.12244,2.4000000000000005e-16
545,524,4.5686,2.4000000000000005e-16
545,577,3.6834032,5.859375000000001e-16
545,580,1.5441904,5.859375000000001e-16
546,526,3.347526,9.995835068721369e-16
546,527,4.3698712,9.995835068721369e-16
547,1,0.034506800000000004,2.4984488536445204e-20
547,548,3.3135131999999996,1.8518518518518513e-15
547,549,4.9852852,3.6579789666209426e-16
547,621,2.9533460000000002,1.639232292876169e-16
548,2,0.034506800000000004,2.4984488536445204e-20
548,547,3.3135131999999996,1.8518518518518513e-15
548,550,5.9191199999999995,6.247396917950855e-17
548,552,4.587416800000001,1.8518518518518513e-15
548,618,3.598118,4.740740740740741e-17
549,3,0.034506800000000004,2.4984488536445204e-20
549,547,4.9852852,3.6579789666209426e-16
549,550,3.3429691999999998,2.4000000000000005e-16
549,551,4.334416,2.598749784791034e-18
550,4,0.034506800000000004,2.4984488536445204e-20
550,548,5.9191199999999995,6.247396917950855e-17
550,549,3.3429691999999998,2.4000000000000005e-16
550,551,5.2940816,6.247396917950855e-17
550,552,7.9006256,9.375000000000001e-15
550,553,3.9938476,9.995835068721369e-16
550,560,5.504778,9.995835068721369e-16
551,5,0.034506800000000004,2.4984488536445204e-20
551,495,4.8207848,6.247396917950855e-17
551,549,4.334416,2.598749784791034e-18
551,550,5.2940816,6.247396917950855e-17
551,563,3.1688172,9.375000000000002e-19
552,6,0.034506800000000004,2.4984488536445204e-20
552,435,0.9423892,3.6579789666209426e-16
552,548,4.587416800000001,1.8518518518518513e-15
552,550,7.9006256,9.375000000000001e-15
552,553,4.648447999999999,2.87352881311287e-17
552,618,4.4460488,2.4000000000000005e-16
552,619,4.923479599999999,1.8416064947322385e-17
553,7,0.034506800000000004,2.4984488536445204e-20
553,496,1.3587628,1.157407407407407e-16
553,550,3.9938476,9.995835068721369e-16
553,552,4.648447999999999,2.87352881311287e-17
553,560,4.056474000000001,4.740740740740741e-17
554,8,0.034506800000000004,2.4984488536445204e-20
554,435,4.0004228,3.6579789666209426e-16
554,437,0.66148,5.859375000000001e-16
554,614,5.1609708,9.995835068721369e-16
554,619,5.081948,3.840000000000001e-15
554,622,5.9392992,9.375000000000001e-15
554,625,3.4637672,6.247396917950855e-17
555,9,0.034506800000000004,2.4984488536445204e-20
555,556,6.4825356,4.740740740740741e-17
555,622,5.0154168,3.6579789666209426e-16
555,624,2.7444640000000002,1.639232292876169e-16
555,625,1.6241904,4.516023415581409e-18
556,10,0.034506800000000004,2.4984488536445204e-20
556,437,7.312862399999999,5.859375000000001e-16
556,496,3.749344,1.157407407407407e-16
556,555,6.4825356,4.740740740740741e-17
556,557,6.0347836,8.403067119498618e-17
556,560,5.7353448,3.6579789666209426e-16
556,624,9.4340876,1.5000000000000002e-13
557,11,0.034506800000000004,2.4984488536445204e-20
557,490,3.6874168,2.4000000000000005e-16
557,556,6.0347836,8.403067119498618e-17
557,558,4.0646496,2.4000000000000005e-16
557,559,5.747858,1.639232292876169e-16
557,624,9.4279864,9.375000000000001e-15
557,630,3.8187112,2.87352881311287e-17
558,12,0.034506800000000004,2.4984488536445204e-20
558,491,3.2938688000000003,8.403067119498618e-17
558,557,4.0646496,2.4000000000000005e-16
558,560,4.109478,5.859375000000001e-16
558,561,4.3528484,1.5000000000000003e-17
559,13,0.034506800000000004,2.4984488536445204e-20
559,491,0.6294828,8.403067119498618e-17
559,557,5.747858,1.639232292876169e-16
559,562,5.7653728,7.233796296296294e-18
559,566,4.6655392,4.740740740740741e-17
559,631,6.2306256,2.4000000000000005e-16
560,14,0.034506800000000004,2.4984488536445204e-20
560,495,0.9645216,6.247396917950855e-17
560,550,5.504778,9.995835068721369e-16
560,553,4.056474000000001,4.740740740740741e-17
560,556,5.7353448,3.6579789666209426e-16
560,558,4.109478,5.859375000000001e-16
560,561,4.4783596,1.0245201830476057e-17
561,15,0.034506800000000004,2.4984488536445204e-20
561,492,3.1778739999999996,2.286236854138089e-17
561,494,1.0269508,1.5000000000000003e-17
561,558,4.3528484,1.5000000000000003e-17
561,560,4.4783596,1.0245201830476057e-17
562,16,0.034506800000000004,2.4984488536445204e-20
562,492,0.5194828,2.286236854138089e-17
562,493,1.2830188,3.393276505377637e-18
562,559,5.7653728,7.233796296296294e-18
562,563,5.7050348,2.4000000000000003e-12
562,567,3.2687628,7.233796296296294e-18
563,17,0.034506800000000004,2.4984488536445204e-20
563,494,2.4181784,1.5000000000000003e-17
563,551,3.1688172,9.375000000000002e-19
563,562,5.7050348,2.4000000000000003e-12
563,564,2.2003624,4.521122685185184e-19
564,18,0.034506800000000004,2.4984488536445204e-20
564,493,1.4431188000000001,3.393276505377637e-18
564,563,2.2003624,4.521122685185184e-19
564,565,2.2193676,3.9046230737192846e-18
565,19,0.034506800000000004,2.4984488536445204e-20
565,564,2.2193676,3.9046230737192846e-18
565,568,2.1414376,7.233796296296294e-18
565,569,6.6715599999999995,8.403067119498618e-17
566,20,0.034506800000000004,2.4984488536445204e-20
566,500,1.8817276,3.6579789666209426e-16
566,559,4.6655392,4.740740740740741e-17
566,567,5.531956,2.4000000000000005e-16
566,631,7.3956108,9.375000000000001e-15
567,21,0.034506800000000004,2.4984488536445204e-20
567,499,1.621,6.144000000000002e-18
567,562,3.2687628,7.233796296296294e-18
567,566,5.531956,2.4000000000000005e-16
568,22,0.034506800000000004,2.4984488536445204e-20
568,533,1.319568,2.4000000000000005e-16
568,565,2.1414376,7.233796296296294e-18
568,574,3.1623116000000002,1.5993336109954184e-18
569,23,0.034506800000000004,2.4984488536445204e-20
569,499,2.3619792,6.144000000000002e-18
569,532,3.0082032,2.4000000000000005e-16
569,533,3.01416,2.4000000000000005e-16
569,565,6.6715599999999995,8.403067119498618e-17
569,570,5.695626799999999,2.286236854138089e-17
569,572,8.04874,9.995835068721369e-16
569,573,5.2122196,1.157407407407407e-16
570,24,0.034506800000000004,2.4984488536445204e-20
570,500,1.38684,3.6579789666209426e-16
570,569,5.695626799999999,2.286236854138089e-17
570,571,6.6301248,1.8518518518518513e-15
570,572,5.410307599999999,1.639232292876169e-16
571,25,0.034506800000000004,2.4984488536445204e-20
571,501,2.5349912000000003,1.639232292876169e-16
571,570,6.6301248,1.8518518518518513e-15
571,572,5.9135516,1.157407407407407e-16
571,631,6.883894000000001,9.375000000000001e-15
571,632,7.8890436,3.840000000000001e-15
571,634,6.4509251999999995,9.375000000000001e-15
571,637,4.5757132,9.995835068721369e-16
572,26,0.034506800000000004,2.4984488536445204e-20
572,569,8.04874,9.995835068721369e-16
572,570,5.410307599999999,1.639232292876169e-16
572,571,5.9135516,1.157407407407407e-16
572,573,5.0153728,8.403067119498618e-17
572,576,4.2951912000000005,2.87352881311287e-17
572,637,6.595134,3.840000000000001e-15
573,27,0.034506800000000004,2.4984488536445204e-20
573,528,5.7656592,5.859375000000001e-16
573,531,3.4497839999999997,9.995835068721369e-16
573,569,5.2122196,1.157407407407407e-16
573,572,5.0153728,8.403067119498618e-17
573,577,5.027526,8.403067119498618e-17
574,28,0.034506800000000004,2.4984488536445204e-20
574,531,3.0399828,9.995835068721369e-16
574,532,2.2983636,2.4000000000000005e-16
574,568,3.1623116000000002,1.5993336109954184e-18
574,575,4.9872472000000005,2.2888183593750003e-18
575,29,0.034506800000000004,2.4984488536445204e-20
575,528,0.9258436,5.859375000000001e-16
575,530,2.8406036,2.4000000000000005e-16
575,574,4.9872472000000005,2.2888183593750003e-18
575,580,6.1961759999999995,5.859375000000001e-16
575,581,4.2249484,2.962962962962963e-18
576,30,0.034506800000000004,2.4984488536445204e-20
576,572,4.2951912000000005,2.87352881311287e-17
576,577,6.5013396,9.375000000000001e-15
576,578,6.4777032,9.375000000000001e-15
576,637,5.9302148,5.859375000000001e-16
576,643,3.5962856,1.8518518518518513e-15
577,31,0.034506800000000004,2.4984488536445204e-20
577,530,2.842736,2.4000000000000005e-16
577,545,3.6834032,5.859375000000001e-16
577,573,5.027526,8.403067119498618e-17
577,576,6.5013396,9.375000000000001e-15
577,578,4.7304851999999995,3.6621093750000004e-17
578,32,0.034506800000000004,2.4984488536445204e-20
578,507,8.2962628,2.962962962962962e-14
578,524,4.7798272,1.639232292876169e-16
578,576,6.4777032,9.375000000000001e-15
578,577,4.7304851999999995,3.6621093750000004e-17
578,579,7.4207608,9.375000000000001e-15
578,580,6.5020244,3.840000000000001e-15
578,643,3.882752,7.233796296296294e-18
578,645,5.9759616,1.157407407407407e-16
579,33,0.034506800000000004,2.4984488536445204e-20
579,578,7.4207608,9.375000000000001e-15
579,580,4.3525092,4.740740740740741e-17
579,582,5.2267488,2.962962962962962e-14
579,647,3.6106748,1.639232292876169e-16
579,656,6.769678,1.8518518518518513e-15
580,34,0.034506800000000004,2.4984488536445204e-20
580,545,1.5441904,5.859375000000001e-16
580,575,6.1961759999999995,5.859375000000001e-16
580,578,6.5020244,3.840000000000001e-15
580,579,4.3525092,4.740740740740741e-17
580,581,9.936176,1.5000000000000002e-13
580,582,6.625134,9.995835068721369e-16
581,35,0.034506800000000004,2.4984488536445204e-20
581,575,4.2249484,2.962962962962963e-18
581,580,9.936176,1.5000000000000002e-13
581,582,6.9465828,4.740740740740741e-17
582,36,0.034506800000000004,2.4984488536445204e-20
582,541,5.8765339999999995,3.840000000000001e-15
582,579,5.2267488,2.962962962962962e-14
582,580,6.625134,9.995835068721369e-16
582,581,6.9465828,4.740740740740741e-17
582,660,6.042878,9.995835068721369e-16
583,37,0.034506800000000004,2.4984488536445204e-20
583,540,0.5896840000000001,1.8518518518518513e-15
584,38,0.034506800000000004,2.4984488536445204e-20
584,394,5.1608979999999995,2.4000000000000003e-12
584,395,4.0349544,9.995835068721369e-16
584,586,6.3267104000000005,5.859375000000001e-16
584,588,6.242201199999999,3.840000000000001e-15
584,605,8.2798968,2.962962962962962e-14
584,710,5.9083704,1.5000000000000002e-13
584,712,7.6682756,9.375000000000001e-15
584,768,10.389132400000001,2.4000000000000005e-16
584,808,10.890798400000001,2.4000000000000003e-12
585,39,0.034506800000000004,2.4984488536445204e-20
585,401,1.7400187999999999,1.157407407407407e-16
585,586,4.132,1.8518518518518513e-15
585,587,4.74712,1.157407407407407e-16
585,771,4.002,1.8518518518518513e-15
586,40,0.034506800000000004,2.4984488536445204e-20
586,584,6.3267104000000005,5.859375000000001e-16
586,585,4.132,1.8518518518518513e-15
586,588,4.5571456,1.639232292876169e-16
586,772,3.944706,1.8518518518518513e-15
587,41,0.034506800000000004,2.4984488536445204e-20
587,400,0.9203892,2.4000000000000003e-12
587,585,4.74712,1.157407407407407e-16
